engine,scenario,minute,thermal_load_input,degradation_input,thermal_load_high,primary_cooling_degraded,backup_reserve_stressed,power_constraint,process_thermal_risk,alarm_interpreted,authorization_ready,intervention_executed,physical_risk_probability_exact,decision_response_probability_exact,uncontained_risk_probability_exact,contained_or_avoided_probability_exact,measurement_shots,physical_risk_probability_sampled,decision_response_probability_sampled,uncontained_risk_probability_sampled,contained_or_avoided_probability_sampled,trace
Qiskit DensityMatrix,Sensor-only,70,1.0,1.0,0.6540856246181181,0.3229729639752935,0.19301775376323058,0.026273242371149887,0.06317486931226723,0.22125624785246137,0.0019999999999999944,0.0009999999999999987,0.06317486931226723,0.0009999999999999987,0.06311169444295496,0.0009368251306877303,8192,0.0689697265625,0.00048828125,0.0689697265625,0.00048828125,0.999999999999998
Qiskit DensityMatrix,Sensor-only,71,1.0,1.0,0.665943465702867,0.3303557133411077,0.19891944623954877,0.026959311214351446,0.06564473344879196,0.22758914385417464,0.0019999999999999944,0.000999999999999997,0.06564473344879196,0.000999999999999997,0.06557908871534318,0.0009343552665512054,8192,0.0684814453125,0.0010986328125,0.0684814453125,0.0010986328125,0.9999999999999979
Qiskit DensityMatrix,Sensor-only,72,1.0,1.0,0.6775799008062912,0.3376327128426649,0.2048130662554955,0.027666300392194337,0.06817208793291278,0.23377665265854977,0.001999999999999994,0.0009999999999999979,0.06817208793291278,0.0009999999999999979,0.06810391584497985,0.0009318279120670843,8192,0.071533203125,0.0009765625,0.0714111328125,0.0008544921875,0.9999999999999977
Qiskit DensityMatrix,Sensor-only,73,1.0,1.0,0.6889842277609812,0.34479761806628223,0.2106917926737074,0.02839475084067722,0.07075592087852976,0.23981130528276576,0.0019999999999999957,0.0009999999999999955,0.07075592087852976,0.0009999999999999955,0.07068516495765122,0.0009292440791214674,8192,0.0762939453125,0.00146484375,0.0760498046875,0.001220703125,0.9999999999999977
Qiskit DensityMatrix,Sensor-only,74,1.0,1.0,0.7001460079432937,0.35184429980920556,0.21654910509421502,0.029145206873523927,0.07339518265070115,0.2456864604719379,0.0019999999999999957,0.0009999999999999963,0.07339518265070115,0.0009999999999999963,0.07332178746805045,0.0009266048173492959,8192,0.074951171875,0.0010986328125,0.0748291015625,0.0009765625,0.9999999999999974
Qiskit DensityMatrix,Sensor-only,75,1.0,1.0,0.7110550754787804,0.3587668456995034,0.22237881359866155,0.029918210725450044,0.0760887971999767,0.25139627839338996,0.0022224378106953614,0.0009999999999999976,0.0760887971999767,0.0009999999999999976,0.0760127084027767,0.0009239112028000203,8192,0.0771484375,0.0010986328125,0.0770263671875,0.0009765625,0.9999999999999976
Qiskit DensityMatrix,Sensor-only,76,1.0,1.0,0.7217015460968238,0.3655595616386376,0.2281750854435141,0.030714296727389217,0.07883567338405215,0.2569354618794249,0.002490644439222758,0.0009999999999999974,0.07883567338405215,0.0009999999999999974,0.07875683771066812,0.0009211643266159444,8192,0.07666015625,0.0010986328125,0.07666015625,0.0010986328125,0.9999999999999974
Qiskit DensityMatrix,Sensor-only,77,1.0,1.0,0.732075825628045,0.3722169839028056,0.2339324781388244,0.03153398563819034,0.08163471627176747,0.2622991941875737,0.002805479039202876,0.0009999999999999961,0.08163471627176747,0.0009999999999999961,0.08155308155549568,0.0009183652837282295,8192,0.0870361328125,0.0008544921875,0.0867919921875,0.0006103515625,0.9999999999999977
Qiskit DensityMatrix,Sensor-only,78,1.0,1.0,0.7421686180852239,0.37873389058754575,0.23964596946986813,0.03237777880003959,0.08448483831834831,0.26748335371190474,0.003167578756517308,0.0009999999999999961,0.08448483831834831,0.0009999999999999961,0.08440035348002997,0.0009155151616816482,8192,0.08154296875,0.00146484375,0.0814208984375,0.0013427734375,0.9999999999999973
Qiskit DensityMatrix,Sensor-only,79,1.0,1.0,0.7519709333283698,0.3851053017932095,0.2453109742320536,0.033246151788427034,0.08738497016947731,0.27248451028484694,0.003577355726959095,0.0009999999999999968,0.08738497016947731,0.0009999999999999968,0.08729758519930783,0.0009126150298305192,8192,0.087646484375,0.0009765625,0.08740234375,0.000732421875,0.9999999999999972
Qiskit DensityMatrix,Sensor-only,80,1.0,1.0,0.7614740943657671,0.39132647959150807,0.2509233566724362,0.034139548082357765,0.09033407096871995,0.2772999291590487,0.004034996488386654,0.000999999999999996,0.09033407096871995,0.000999999999999996,0.09024373689775117,0.000909665929031276,8192,0.0921630859375,0.000732421875,0.0921630859375,0.000732421875,0.999999999999997
Qiskit DensityMatrix,Sensor-only,81,1.0,1.0,0.7706697442879259,0.3973929277940339,0.2564794384687662,0.035058372869092795,0.09333113804899512,0.28192758213548325,0.004540463813577931,0.0009999999999999953,0.09333113804899512,0.0009999999999999953,0.09323780691094609,0.0009066688619510013,8192,0.0958251953125,0.0008544921875,0.0958251953125,0.0008544921875,0.999999999999997
Qiskit DensityMatrix,Sensor-only,82,1.0,1.0,0.7795498528318648,0.4033003915404864,0.26197600212362143,0.03600298709876192,0.09637521589642836,0.28636616488276206,0.005093500934952847,0.000999999999999996,0.09637521589642836,0.000999999999999996,0.09627884068053195,0.0009036247841035678,8192,0.0928955078125,0.00048828125,0.0928955078125,0.00048828125,0.999999999999997
Qiskit DensityMatrix,Sensor-only,83,1.0,1.0,0.7881067225735869,0.409044856720883,0.26741028970091224,0.036973701902995884,0.09946540428394851,0.29061511912761745,0.005693638097618717,0.0009999999999999957,0.09946540428394851,0.0009999999999999957,0.09936593887966459,0.0009005345957160472,8192,0.1009521484375,0.0009765625,0.1009521484375,0.0009765625,0.9999999999999969
Qiskit DensityMatrix,Sensor-only,84,1.0,1.0,0.7963329947470402,0.4146225492424188,0.2727799968843874,0.037970773488262034,0.10260086548223735,0.29467465810104626,0.006340201343510373,0.000999999999999997,0.10260086548223735,0.000999999999999997,0.10249826461675506,0.0008973991345177586,8192,0.103515625,0.0013427734375,0.103515625,0.0013427734375,0.9999999999999964
Qiskit DensityMatrix,Sensor-only,85,1.0,1.0,0.8042216546883161,0.4200299341478529,0.27808326239205755,0.03899439860886973,0.1057808304669527,0.29854579340866844,0.007032323397453185,0.0009999999999999944,0.1057808304669527,0.0009999999999999944,0.10567504963648573,0.000894219169533042,8192,0.110107421875,0.0009765625,0.1097412109375,0.0006103515625,0.9999999999999964
Qiskit DensityMatrix,Sensor-only,86,0.95,1.0,0.8113954258687043,0.42526371458841755,0.2833160621674182,0.04004470477794103,0.10900458683551156,0.3022303801081553,0.007768956552593057,0.000999999999999995,0.10900458683551156,0.000999999999999995,0.10889558224867614,0.000890995413164484,8192,0.1175537109375,0.0015869140625,0.1173095703125,0.0013427734375,0.9999999999999962
Qiskit DensityMatrix,Sensor-only,87,0.9,1.0,0.8178954031160096,0.4303208306503828,0.28847470792990104,0.04112174701439211,0.11227148073831333,0.30573115738943474,0.008548887373216667,0.0009999999999999955,0.11227148073831333,0.0009999999999999955,0.11215920925757504,0.0008877285192616821,8192,0.1099853515625,0.000732421875,0.1097412109375,0.00048828125,0.9999999999999962
Qiskit DensityMatrix,Sensor-only,88,0.85,1.0,0.8237624880804085,0.43519845796866796,0.29355581643545786,0.04222550548362933,0.11558091731687901,0.3090517834685717,0.009370753016603556,0.0009999999999999953,0.11558091731687901,0.0009999999999999953,0.11546533639956219,0.0008844190826831168,8192,0.1180419921875,0.001953125,0.117919921875,0.0018310546875,0.999999999999996
Qiskit DensityMatrix,Sensor-only,89,0.8,1.0,0.8290370458561335,0.4398940061188088,0.29855627769785464,0.04335588408577801,0.11893235966559755,0.31219686246772355,0.010233058954038596,0.0009999999999999948,0.11893235966559755,0.0009999999999999948,0.11881342730593202,0.0008810676403343972,8192,0.116943359375,0.001220703125,0.1165771484375,0.0008544921875,0.999999999999996
Qiskit DensityMatrix,Sensor-only,90,0.75,1.0,0.8337585985609864,0.4444051167768879,0.30347322255435455,0.04451271002754572,0.1223253263534626,0.31517196131164504,0.011134197853772409,0.0009999999999999946,0.1223253263534626,0.0009999999999999946,0.12220300102710913,0.0008776746736465327,8192,0.1231689453125,0.0006103515625,0.123046875,0.00048828125,0.9999999999999956
Qiskit DensityMatrix,Sensor-only,91,0.7,1.0,0.8295858981408354,0.44872966163551775,0.30830398994953934,0.04569573439558196,0.12575938756051216,0.317983614993607,0.01207246937591333,0.000999999999999996,0.12575938756051216,0.000999999999999996,0.1256336281729516,0.0008742406124394825,8192,0.1246337890625,0.0010986328125,0.1246337890625,0.0010986328125,0.9999999999999952
Qiskit DensityMatrix,Sensor-only,92,0.65,1.0,0.8249649076013882,0.4528657400627674,0.3130058118146802,0.04690459225746428,0.12923409212351358,0.3206385694713524,0.013046099510512483,0.0009999999999999944,0.12923409212351358,0.0009999999999999944,0.12910485803139013,0.000870765907876481,8192,0.1282958984375,0.000732421875,0.1282958984375,0.000732421875,0.9999999999999953
Qiskit DensityMatrix,Sensor-only,93,0.6,1.0,0.8199416442335462,0.4568116764899419,0.31757743652003695,0.048138849072023225,0.13274901838723074,0.32314465305276163,0.014053261726981738,0.0009999999999999942,0.13274901838723074,0.0009999999999999942,0.13261626936884344,0.0008672509816127636,8192,0.1290283203125,0.0009765625,0.1290283203125,0.0009765625,0.9999999999999952
Qiskit DensityMatrix,Sensor-only,94,0.55,1.0,0.8145585216801097,0.46056601701295175,0.32201778776248674,0.04939800492549603,0.13630376588350585,0.3255107590180489,0.015092098397672896,0.0009999999999999966,0.13630376588350585,0.0009999999999999966,0.13616746211762232,0.0008636962341164887,8192,0.141845703125,0.0006103515625,0.1414794921875,0.000244140625,0.9999999999999951
Qiskit DensityMatrix,Sensor-only,95,0.5,1.0,0.8088544072529793,0.46412752563993226,0.32632571558362194,0.050681499567078195,0.13989781698162473,0.3277468112881807,0.016160742241730447,0.0010131879767240708,0.13989781698162473,0.0010131879767240708,0.1397550175544105,0.0008703885495098324,8192,0.1397705078125,0.0008544921875,0.1396484375,0.000732421875,0.9999999999999951
Qiskit DensityMatrix,Sensor-only,96,0.44999999999999996,1.0,0.8028647023193782,0.46749518018085084,0.33050030815847914,0.0519887172965334,0.14353072521092058,0.3298637139753924,0.01725727270856379,0.0010312964083975982,0.14353072521092058,0.0010312964083975982,0.14338015084755362,0.0008807220450307315,8192,0.1429443359375,0.0013427734375,0.1427001953125,0.0010986328125,0.999999999999995
Qiskit DensityMatrix,Sensor-only,97,0.4,1.0,0.7966214423009935,0.4706681677413284,0.3345407279053798,0.05331899382138635,0.14720202614491326,0.3318732849727161,0.01837973946473224,0.0010547312252742452,0.14720202614491326,0.0010547312252742452,0.1470422328935989,0.0008949379739598298,8192,0.149169921875,0.0009765625,0.1488037109375,0.0006103515625,0.9999999999999947
Qiskit DensityMatrix,Sensor-only,98,0.35,1.0,0.7901534131435142,0.4736458798527178,0.33844618753563754,0.05467162309273508,0.15091122585357117,0.33378817484367973,0.01952624823936967,0.001083899404593584,0.15091122585357117,0.001083899404593584,0.1507405985476131,0.000913272098635467,8192,0.1597900390625,0.0010986328125,0.1595458984375,0.0008544921875,0.9999999999999949
Qiskit DensityMatrix,Sensor-only,99,0.30000000000000004,1.0,0.7834862814721176,0.47642790722262934,0.3422159295856384,0.056045864541649386,0.1546577890880683,0.335621771094563,0.020694981278117683,0.0011192077372736637,0.1546577890880683,0.0011192077372736637,0.1544745355255305,0.0009359541747357518,8192,0.1573486328125,0.000732421875,0.1572265625,0.0006103515625,0.9999999999999946
Qiskit DensityMatrix,Sensor-only,100,0.25,1.0,0.7766427359597573,0.47901403413219223,0.34584920948592623,0.05744095059860178,0.15844112735144603,0.337388090102743,0.02188421652630072,0.001161061706228323,0.15844112735144603,0.001161061706228323,0.15824327324878934,0.0009632076035717862,8192,0.1610107421875,0.001220703125,0.1607666015625,0.0009765625,0.9999999999999947
Qiskit DensityMatrix,Sensor-only,101,0.19999999999999996,1.0,0.7696426377405418,0.4814042324870393,0.34934528217821,0.05885609437414953,0.16226058700599938,0.33910165840547923,0.02309234535730625,0.0012098644878173156,0.16226058700599938,0.0012098644878173156,0.1620459717752311,0.000995249257048984,8192,0.1611328125,0.00146484375,0.160888671875,0.001220703125,0.9999999999999949
Qiskit DensityMatrix,Sensor-only,102,0.15000000000000002,1.0,0.7625031779895578,0.48359865553190357,0.3527033922659258,0.06029049737751119,0.1661154375642601,0.3407773851822352,0.024317888689342777,0.001266016085973012,0.1661154375642601,0.001266016085973012,0.16588171095552126,0.0010322894772341659,8192,0.1671142578125,0.0009765625,0.166748046875,0.0006103515625,0.9999999999999947
Qiskit DensityMatrix,Sensor-only,103,0.09999999999999998,1.0,0.7552390410613561,0.4855976312418593,0.3559227676595752,0.0617433571501527,0.17000486030522294,0.34243042783684347,0.025559511361579513,0.0013299126065297992,0.17000486030522294,0.0013299126065297992,0.16974947994844225,0.001074532249749117,8192,0.168212890625,0.001220703125,0.1680908203125,0.0010986328125,0.9999999999999946
Qiskit DensityMatrix,Sensor-only,104,0.050000000000000044,1.0,0.7478625718309572,0.48740165540657404,0.3590026166541709,0.06321387469398107,0.17392793735116427,0.3440760526084001,0.026816034668431306,0.001401945677247178,0.17392793735116427,0.001401945677247178,0.17364816722146958,0.0011221755475524843,8192,0.17041015625,0.0009765625,0.1700439453125,0.0006103515625,0.9999999999999944
Qiskit DensityMatrix,Sensor-only,105,0.0,1.0,0.7403839461126476,0.48901138442749137,0.3619421283525426,0.064701261578177,0.17788364133308598,0.34572949211847287,0.02808644697781693,0.0014825020169971731,0.17788364133308598,0.0014825020169971731,0.17757655115521115,0.0011754118391223945,8192,0.1798095703125,0.001708984375,0.1795654296875,0.00146484375,0.9999999999999944
Qiskit DensityMatrix,Sensor-only,106,0.0,1.0,0.7329801066515207,0.49042762785152505,0.3647433163538501,0.06620475120700946,0.18187085144650306,0.34740575603073304,0.029369912130095113,0.0015719631551011782,0.18187085144650306,0.0015719631551011782,0.18153331699431802,0.00123442870291618,8192,0.176513671875,0.00048828125,0.1763916015625,0.0003662109375,0.9999999999999942
Qiskit DensityMatrix,Sensor-only,107,0.0,1.0,0.7256503055850058,0.49165134066857485,0.3674082467865095,0.06772360490429935,0.1858883464077199,0.3491194849618722,0.03066577580336645,0.001670705300129558,0.1858883464077199,0.001670705300129558,0.18551705072280716,0.0012994096152167418,8192,0.19775390625,0.0018310546875,0.197509765625,0.0015869140625,0.9999999999999943
Qiskit DensityMatrix,Sensor-only,108,0.0,1.0,0.718393802529156,0.4926836154448841,0.3699390135554447,0.06925711739281731,0.18993479798948937,0.35088480751931944,0.03197356984873521,0.0017790993556424212,0.18993479798948937,0.0017790993556424212,0.18952623350033632,0.0013705348664894395,8192,0.190673828125,0.0023193359375,0.1903076171875,0.001953125,0.9999999999999944
Qiskit DensityMatrix,Sensor-only,109,0.0,1.0,0.7112098645038643,0.49352567432310224,0.3723377159165297,0.07080462159425222,0.19400876518171645,0.3527152019767851,0.033293014619481386,0.0018975110786257803,0.19400876518171645,0.0018975110786257803,0.19355923669557698,0.0014479825924863137,8192,0.1951904296875,0.0020751953125,0.1947021484375,0.0015869140625,0.9999999999999942
Qiskit DensityMatrix,Sensor-only,110,0.0,1.0,0.7040977658588262,0.4941788609233217,0.37460643851087994,0.07236549268673849,0.1981086890165681,0.35462336397888905,0.0346240193359236,0.002026301374774482,0.1981086890165681,0.002026301374774482,0.19761431754695558,0.001531929905161947,8192,0.1995849609375,0.0018310546875,0.19921875,0.00146484375,0.999999999999994
Qiskit DensityMatrix,Sensor-only,111,0.0,1.0,0.6970567882002373,0.4946446321826673,0.376747233956025,0.07393915136909987,0.20223288809118664,0.3566210815498945,0.03596668054310022,0.002165826723298826,0.20223288809118664,0.002165826723298826,0.20168961547544112,0.0016225541075533152,8192,0.2030029296875,0.0023193359375,0.2022705078125,0.0015869140625,0.999999999999994
Qiskit DensityMatrix,Sensor-only,112,0.0,1.0,0.6900862203182347,0.49492455017420445,0.37876210805489424,0.07552506629373126,0.20637955481527934,0.3587191185736353,0.03732127873141999,0.0023164397225887,0.20637955481527934,0.0023164397225887,0.20578314906880057,0.001720033976109943,8192,0.2069091796875,0.0028076171875,0.2060546875,0.001953125,0.9999999999999939
Qiskit DensityMatrix,Sensor-only,113,0.0,1.0,0.6831853581150528,0.4950202739489283,0.3806530076475445,0.0771227556431963,0.21054675240522128,0.36092710781535514,0.03868827320137639,0.0024784897468584145,0.21054675240522128,0.0024784897468584145,0.20989281375188387,0.0018245510935209778,8192,0.2142333984375,0.0023193359375,0.2132568359375,0.0013427734375,0.9999999999999939
Qiskit DensityMatrix,Sensor-only,114,0.0,1.0,0.676353504533902,0.49493355144728757,0.38242181109508827,0.07873178783893942,0.2147324126410207,0.3632534544728527,0.04006829526259063,0.0026523237028158,0.2147324126410207,0.0026523237028158,0.21401638015305505,0.0019362912148501428,8192,0.213134765625,0.002685546875,0.21240234375,0.001953125,0.9999999999999939
Qiskit DensityMatrix,Sensor-only,115,0.0,1.0,0.6695899694885634,0.4946662115290772,0.3840703213509354,0.08035178138379301,0.21893433439760687,0.36570525117379754,0.041462139865213486,0.0028382868744486083,0.21893433439760687,0.0028382868744486083,0.218151493172893,0.002055445649734886,8192,0.2164306640625,0.001953125,0.2161865234375,0.001708984375,0.9999999999999939
Qiskit DensityMatrix,Sensor-only,116,0.0,1.0,0.6628940697936773,0.49422015617247267,0.3856002615416411,0.08198240385298942,0.22315018295741965,0.36828820527637085,0.042870755768436894,0.0030367238431971547,0.22315018295741965,0.0030367238431971547,0.22229567175773376,0.00218221264351132,8192,0.2230224609375,0.0023193359375,0.2225341796875,0.0018310546875,0.9999999999999939
Qiskit DensityMatrix,Sensor-only,117,0.0,1.0,0.6562651290957412,0.49359735289445805,0.3870132729488508,0.08362337006097055,0.2273774901072327,0.37100657927813163,0.04429523435692458,0.003247979470082544,0.2273774901072327,0.003247979470082544,0.22644630937752372,0.0023167987403735543,8192,0.231689453125,0.003662109375,0.2305908203125,0.0025634765625,0.9999999999999937
Qiskit DensityMatrix,Sensor-only,118,0.0,1.0,0.649702477804783,0.492799827445835,0.388310915255449,0.08527443944324077,0.23161365501851117,0.3738631450884426,0.04573679722169376,0.003472399925783499,0.23161365501851117,0.003472399925783499,0.23060067520477925,0.002459420112051501,8192,0.23095703125,0.00341796875,0.22998046875,0.00244140625,0.9999999999999939
Qiskit DensityMatrix,Sensor-only,119,0.0,1.0,0.6432054530267356,0.4918296568343655,0.3894946688933948,0.08693541270365468,0.2358559459073971,0.3768591528674503,0.04719678262765777,0.003710333754202105,0.2358559459073971,0.003710333754202105,0.23475591598918208,0.0026103038359870765,8192,0.2342529296875,0.0037841796875,0.233154296875,0.002685546875,0.9999999999999936
Qiskit DensityMatrix,Sensor-only,120,0.0,1.0,0.6367733984964682,0.49068896272933044,0.3905659393082246,0.08860612778772509,0.2401015024675704,0.3799943150733537,0.04867663099588066,0.003962132954731432,0.2401015024675704,0.003962132954731432,0.23890905862044137,0.0027696891076024774,8192,0.240478515625,0.0050048828125,0.239501953125,0.0040283203125,0.9999999999999937
Qiskit DensityMatrix,Accelerated-response,0,0.0,0.0,0.020000000000000028,0.014999999999999993,0.010106831190328753,0.010018907681419453,0.005042660820438493,0.005000000000000005,0.002000000000000001,0.0010000000000000005,0.005042660820438493,0.0010000000000000005,0.005037618159618054,0.0009949573391795613,8192,0.0040283203125,0.000732421875,0.0040283203125,0.000732421875,1.0000000000000004
Qiskit DensityMatrix,Accelerated-response,1,0.0,0.0,0.019999999999999993,0.015000000000000015,0.010228868705892482,0.010039649776672778,0.0050939655705886525,0.004999999999999999,0.002,0.0010000000000000002,0.0050939655705886525,0.0010000000000000002,0.005088871605018064,0.000994906034429411,8192,0.0059814453125,0.0013427734375,0.0059814453125,0.0013427734375,1.0000000000000004
Qiskit DensityMatrix,Accelerated-response,2,0.0,0.0,0.02000000000000002,0.015000000000000005,0.01036594006960739,0.01006227367396434,0.005154034148561762,0.004999999999999999,0.001999999999999999,0.0010000000000000013,0.005154034148561762,0.0010000000000000013,0.005148880114413202,0.000994845965851439,8192,0.0059814453125,0.0008544921875,0.0059814453125,0.0008544921875,1.0000000000000004
Qiskit DensityMatrix,Accelerated-response,3,0.0,0.0,0.019999999999999993,0.015000000000000012,0.010517851919230208,0.010086828826016985,0.0052229921470444305,0.005000000000000003,0.0020000000000000026,0.0010000000000000002,0.0052229921470444305,0.0010000000000000002,0.005217769154897385,0.000994777007852956,8192,0.0057373046875,0.0015869140625,0.0057373046875,0.0015869140625,1.0
Qiskit DensityMatrix,Accelerated-response,4,0.0,0.0,0.020000000000000004,0.015000000000000003,0.010684390357667543,0.010113366572089956,0.005300970222842764,0.005000000000000003,0.0019999999999999996,0.0010000000000000015,0.005300970222842764,0.0010000000000000015,0.005295669252619919,0.000994699029777158,8192,0.006103515625,0.0010986328125,0.006103515625,0.0010986328125,1.0000000000000004
Qiskit DensityMatrix,Accelerated-response,5,0.0,0.0,0.020000000000000014,0.014999999999999993,0.010865321338116653,0.010141939951588609,0.005388103413445474,0.0050000000000000044,0.001999999999999998,0.0010000000000000015,0.005388103413445474,0.0010000000000000015,0.0053827153100320276,0.0009946118965865555,8192,0.005126953125,0.000732421875,0.005126953125,0.000732421875,1.0000000000000002
Qiskit DensityMatrix,Accelerated-response,6,0.0,0.0,0.02,0.015000000000000006,0.011060391083161793,0.010172603509833539,0.005484530402573867,0.0050000000000000044,0.002000000000000002,0.0010000000000000009,0.005484530402573867,0.0010000000000000009,0.005479045872171293,0.0009945154695974266,8192,0.0054931640625,0.0009765625,0.0054931640625,0.0009765625,1.0000000000000002
Qiskit DensityMatrix,Accelerated-response,7,0.0,0.0,0.02000000000000002,0.015000000000000001,0.01126932653687715,0.010205413096582292,0.005590392736952589,0.005000000000000006,0.0020000000000000013,0.0010000000000000002,0.005590392736952589,0.0010000000000000002,0.005584802344215633,0.000994409607263047,8192,0.004638671875,0.0008544921875,0.004638671875,0.0008544921875,1.0000000000000002
Qiskit DensityMatrix,Accelerated-response,8,0.0,0.0,0.02000000000000002,0.015000000000000019,0.011491835848916714,0.010240425657920129,0.005705833996798752,0.005000000000000002,0.002000000000000001,0.001,0.005705833996798752,0.001,0.005700128162801952,0.0009942941660032012,8192,0.0054931640625,0.0009765625,0.0054931640625,0.0009765625,1.0
Qiskit DensityMatrix,Accelerated-response,9,0.08333333333333333,0.0,0.020349292962552702,0.01500000000000001,0.011729015088355893,0.01027770243062896,0.005831005100572189,0.005000000000000001,0.0019999999999999983,0.0010000000000000024,0.005831005100572189,0.0010000000000000024,0.0058251740954716165,0.000994168994899429,8192,0.0045166015625,0.001220703125,0.0045166015625,0.001220703125,1.0
Qiskit DensityMatrix,Accelerated-response,10,0.16666666666666666,0.0,0.021055838899296613,0.015000000000000008,0.011982168566867023,0.010317309673702032,0.005966065817225192,0.005000000000000008,0.001999999999999999,0.0009999999999999996,0.005966065817225192,0.0009999999999999996,0.005960099751407965,0.0009940339341827744,8192,0.0052490234375,0.0010986328125,0.0052490234375,0.0010986328125,1.0
Qiskit DensityMatrix,Accelerated-response,11,0.25,0.0,0.022136393149268338,0.015000000000000012,0.01225283156600982,0.010359319501755814,0.006111186571719767,0.004999999999999999,0.0020000000000000013,0.001,0.006111186571719767,0.001,0.006105075385148044,0.000993888813428281,8192,0.0037841796875,0.001220703125,0.0037841796875,0.001220703125,1.0000000000000002
Qiskit DensityMatrix,Accelerated-response,12,0.3333333333333333,0.0,0.023616434513139543,0.014999999999999998,0.012542796457673021,0.010403810833473403,0.006266550588777468,0.005000000000000007,0.0020000000000000005,0.0010000000000000005,0.006266550588777468,0.0010000000000000005,0.00626028403818869,0.0009937334494112232,8192,0.0059814453125,0.0008544921875,0.0059814453125,0.0008544921875,1.0000000000000002
Qiskit DensityMatrix,Accelerated-response,13,0.4166666666666667,0.0,0.02553005241610633,0.015000000000000003,0.012854141827355713,0.010450870467153633,0.006432356419944931,0.005000000000000004,0.0019999999999999987,0.001,0.006432356419944931,0.001,0.006425924063524984,0.000993567643580055,8192,0.0064697265625,0.000732421875,0.0064697265625,0.000732421875,1.0000000000000002
Qiskit DensityMatrix,Accelerated-response,14,0.5,0.0,0.02791978753138254,0.015000000000000017,0.013189264151094325,0.010500594293970251,0.006608820898173929,0.005000000000000002,0.0020000000000000026,0.0010000000000000002,0.006608820898173929,0.0010000000000000002,0.006602212077275758,0.0009933911791018262,8192,0.0054931640625,0.0010986328125,0.0054931640625,0.0010986328125,0.9999999999999999
Qiskit DensityMatrix,Accelerated-response,15,0.5833333333333334,0.0,0.03083641847048125,0.015000000000000013,0.013550911511849159,0.010553088657643596,0.006796182562105605,0.005000000000000003,0.002000000000000001,0.0009999999999999998,0.006796182562105605,0.0009999999999999998,0.0067893863795435,0.000993203817437894,8192,0.0068359375,0.0008544921875,0.0068359375,0.0008544921875,1.0000000000000002
Qiskit DensityMatrix,Accelerated-response,16,0.6666666666666666,0.05,0.034338685390545055,0.015152321569372374,0.013943524377402868,0.010608475363266581,0.006994712644573205,0.005000000000000003,0.001999999999999999,0.001,0.006994712644573205,0.001,0.00698771793192863,0.0009930052873554271,8192,0.005859375,0.0009765625,0.005859375,0.0009765625,0.9999999999999997
Qiskit DensityMatrix,Accelerated-response,17,0.75,0.1,0.03849293970892626,0.015457872633043483,0.01437213466075016,0.010666894088062987,0.0072047216061090985,0.005000000000000002,0.0020000000000000013,0.0010000000000000005,0.0072047216061090985,0.0010000000000000005,0.007197516884502989,0.000992795278393891,8192,0.0064697265625,0.0006103515625,0.0064697265625,0.0006103515625,0.9999999999999998
Qiskit DensityMatrix,Accelerated-response,18,0.8333333333333334,0.15,0.04337270758258508,0.015919881750480737,0.014842407873048212,0.010728504990352102,0.00742656642121011,0.0049999999999999975,0.0020000000000000005,0.0009999999999999998,0.00742656642121011,0.0009999999999999998,0.007419139854788899,0.0009925734335787901,8192,0.0072021484375,0.0006103515625,0.0072021484375,0.0006103515625,0.9999999999999998
Qiskit DensityMatrix,Accelerated-response,19,0.9166666666666666,0.2,0.049058153442727556,0.016543889796483358,0.015360686845627249,0.010793491515805068,0.007660658646973604,0.005,0.002000000000000001,0.0009999999999999992,0.007660658646973604,0.0009999999999999992,0.007652997988326628,0.000992339341353026,8192,0.0084228515625,0.0008544921875,0.0084228515625,0.0008544921875,0.9999999999999994
Qiskit DensityMatrix,Accelerated-response,20,1.0,0.25,0.05563542871871491,0.01733773633154038,0.015934036124220025,0.01086206339558279,0.007907473294267296,0.005000000000000003,0.001999999999999999,0.001000000000000001,0.007907473294267296,0.001000000000000001,0.007899565820973042,0.0009920925267057335,8192,0.006591796875,0.001220703125,0.006591796875,0.001220703125,0.9999999999999999
Qiskit DensityMatrix,Accelerated-response,21,1.0,0.3,0.06259783256224613,0.01831154031355852,0.016567565205259285,0.010934451824059435,0.00816754075319824,0.005,0.002,0.0010000000000000009,0.00816754075319824,0.0010000000000000009,0.008159373212445043,0.0009918324592468023,8192,0.0079345703125,0.0013427734375,0.0078125,0.001220703125,1.0
Qiskit DensityMatrix,Accelerated-response,22,1.0,0.35,0.06993806085172316,0.019477674671089268,0.017266643778918605,0.01101091064990147,0.008441451270303319,0.005000000000000004,0.0019999999999999983,0.0010000000000000002,0.008441451270303319,0.0010000000000000002,0.008433009819033017,0.000991558548729697,8192,0.0087890625,0.000732421875,0.0087890625,0.000732421875,0.9999999999999994
Qiskit DensityMatrix,Accelerated-response,23,1.0,0.4,0.07764841536820989,0.02085073412895286,0.018036906621610053,0.011091717550372193,0.008729859545552028,0.004999999999999998,0.002000000000000001,0.0009999999999999994,0.008729859545552028,0.0009999999999999994,0.00872112968600648,0.0009912701404544472,8192,0.007568359375,0.0009765625,0.007568359375,0.0009765625,0.9999999999999997
